,benefit_rating,comp_name,culture_rating,exp_level,job_location,job_posted,job_title,jsecurity_rating,mgmt_rating,overall_link,overall_rating,wl_bal_rating
14863,,UNITED PARCEL SERVICE,,entry_level,"Miami, FL",30+ days ago,Cargo Handler,,,http://www.indeed.com/cmp/UPS,,
14864,,UNITED PARCEL SERVICE,,entry_level,"Timonium, MD",12 hours ago,"Int. Applications Developer (MD, NJ, GA)",,,http://www.indeed.com/cmp/UPS,,
14865,,UNITED PARCEL SERVICE,,entry_level,"Cleveland, OH",30+ days ago,Customs Brokerage Rep I NIGHTS M-F,,,http://www.indeed.com/cmp/UPS,,
14866,,UNITED PARCEL SERVICE,,entry_level,"Norristown, PA",4 days ago,Truck Driver Flatbed OTR CDL-A Dedicated,,,http://www.indeed.com/cmp/UPS,,
14867,,UNITED PARCEL SERVICE,,entry_level,"Norwalk, CT",30+ days ago,Business Consultant - Norwalk CT,,,http://www.indeed.com/cmp/UPS,,
14868,,UNITED PARCEL SERVICE,,entry_level,"Columbus, OH",5 days ago,PT Weight & Research Inspector - UPS Freight,,,http://www.indeed.com/cmp/UPS,,
14869,,UNITED PARCEL SERVICE,,entry_level,"Fairfield, CA",30+ days ago,LOCAL SORT SUPERVISOR,,,http://www.indeed.com/cmp/UPS,,
14870,,UNITED PARCEL SERVICE,,entry_level,"Champlain, NY",28 days ago,"Customs Brokerage Rep II, F-Tu 08:00 - 16:30",,,http://www.indeed.com/cmp/UPS,,
14871,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",5 days ago,Social Media Intern,,,http://www.indeed.com/cmp/UPS,,
14872,,UNITED PARCEL SERVICE,,entry_level,"Wichita, KS",4 days ago,Truck Driver CDL-A OTR Dedicated (HazMat Required),,,http://www.indeed.com/cmp/UPS,,
14873,,UNITED PARCEL SERVICE,,entry_level,"Chelmsford, MA",17 days ago,Part Time Plant Engineering Supervisor,,,http://www.indeed.com/cmp/UPS,,
14874,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,Federal Tax Specialist,,,http://www.indeed.com/cmp/UPS,,
14875,,UNITED PARCEL SERVICE,,entry_level,"Miami, FL",30+ days ago,LOADER/UNLOADER,,,http://www.indeed.com/cmp/UPS,,
14876,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",27 days ago,Package Operations Support Group (POSG) Specialist,,,http://www.indeed.com/cmp/UPS,,
14877,,UNITED PARCEL SERVICE,,entry_level,"Sioux Falls, SD 57105",30+ days ago,PT Hub HR Rep - Sioux Falls 5719,,,http://www.indeed.com/cmp/UPS,,
14878,,UNITED PARCEL SERVICE,,entry_level,"Wendel, PA",12 days ago,Truck Driver CDL-A OTR Dedicated,,,http://www.indeed.com/cmp/UPS,,
14879,,UNITED PARCEL SERVICE,,entry_level,"Salt Lake City, UT 84119",5 days ago,Weight & Research Inspector - UPS Freight,,,http://www.indeed.com/cmp/UPS,,
14880,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,Air Group IE Airline Asset Spring Co-op,,,http://www.indeed.com/cmp/UPS,,
14881,,UNITED PARCEL SERVICE,,entry_level,"Shrewsbury, MA",30+ days ago,Worcester Revenue Recovery PT Sup,,,http://www.indeed.com/cmp/UPS,,
14882,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,IE Long Range Planning Co-op,,,http://www.indeed.com/cmp/UPS,,
14883,,UNITED PARCEL SERVICE,,entry_level,"Columbus, OH",30+ days ago,PT Twilight Hub Sup,,,http://www.indeed.com/cmp/UPS,,
14884,,UNITED PARCEL SERVICE,,entry_level,"Richmond, VA 23237",25 days ago,PT Richmond East Feeder Dispatch Supervisor,,,http://www.indeed.com/cmp/UPS,,
14885,,UNITED PARCEL SERVICE,,entry_level,"Parsippany, NJ",6 days ago,Maintenance Mechanic,,,http://www.indeed.com/cmp/UPS,,
14886,,UNITED PARCEL SERVICE,,entry_level,"Horsham, PA",12 hours ago,Preload Intern,,,http://www.indeed.com/cmp/UPS,,
14887,,UNITED PARCEL SERVICE,,entry_level,"Seattle, WA 98188",30+ days ago,PT Carwash Supervisor - Seattle,,,http://www.indeed.com/cmp/UPS,,
14888,,UNITED PARCEL SERVICE,,entry_level,"Saint Paul, MN",30+ days ago,St. Paul Part-time Preload Supervisor,,,http://www.indeed.com/cmp/UPS,,
14889,,UNITED PARCEL SERVICE,,entry_level,"Urbana, IL",30+ days ago,PT PRELOAD SUP,,,http://www.indeed.com/cmp/UPS,,
14890,,United Parcel Services,,entry_level,"Windsor, CT 06095",25 days ago,Package Handler Night Shift (11pm-4am),,,http://www.indeed.com/cmp/UPS,,
14891,,UNITED PARCEL SERVICE,,entry_level,"Redmond, WA",12 days ago,Truck Driver CDL-A OTR Team (HazMat Required),,,http://www.indeed.com/cmp/UPS,,
14892,,UNITED PARCEL SERVICE,,entry_level,"Uniondale, NY",20 days ago,ADMINISTRATIVE ASSISTANT - REVENUE RECOVERY,,,http://www.indeed.com/cmp/UPS,,
14893,,UNITED PARCEL SERVICE,,entry_level,"Greenville, SC",4 days ago,Automotive Mechanic,,,http://www.indeed.com/cmp/UPS,,
14894,,UNITED PARCEL SERVICE,,entry_level,"Raleigh, NC 27604 (Northeast area)",23 days ago,Truck Driver Flatbed OTR CDL-A Dedicated (HazMat Required),,,http://www.indeed.com/cmp/UPS,,
14895,,UNITED PARCEL SERVICE,,entry_level,"Indianapolis, IN 46202",30+ days ago,IE Internship,,,http://www.indeed.com/cmp/UPS,,
14896,,UNITED PARCEL SERVICE,,entry_level,"El Paso, TX",5 days ago,CUSTOMS BROKERAGE REP I M-F 10AM-7PM,,,http://www.indeed.com/cmp/UPS,,
14897,,UNITED PARCEL SERVICE,,entry_level,"St. Louis, MO",15 days ago,Trailer Mechanic - Full Time - UPS Freight,,,http://www.indeed.com/cmp/UPS,,
14898,,UNITED PARCEL SERVICE,,entry_level,"Detroit, MI",30+ days ago,WOODBRIDGE PTPCS,,,http://www.indeed.com/cmp/UPS,,
14899,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",8 days ago,Treasury Intern,,,http://www.indeed.com/cmp/UPS,,
14900,,UNITED PARCEL SERVICE,,entry_level,"Harrisburg, PA 17104",30+ days ago,Hub Supervisor,,,http://www.indeed.com/cmp/UPS,,
14901,,UNITED PARCEL SERVICE,,entry_level,"Overland Park, KS",30+ days ago,Seasonal Peak Customer Service Representative,,,http://www.indeed.com/cmp/UPS,,
14902,,UNITED PARCEL SERVICE,,entry_level,"El Paso, TX",5 days ago,Solutions Coordinator,,,http://www.indeed.com/cmp/UPS,,
14903,,UNITED PARCEL SERVICE,,entry_level,"Fontana, CA 92336",30+ days ago,PT Operations Supervisor,,,http://www.indeed.com/cmp/UPS,,
14904,,UNITED PARCEL SERVICE,,entry_level,"Lumberton, NC",14 days ago,Mechanic Journeyman,,,http://www.indeed.com/cmp/UPS,,
14905,,UNITED PARCEL SERVICE,,entry_level,"West Sacramento, CA",30+ days ago,"Part Time Business Consultant - Sacramento, CA",,,http://www.indeed.com/cmp/UPS,,
14906,,UNITED PARCEL SERVICE,,entry_level,"Morrisville, NC",30+ days ago,Part-Time Dockworker W/CDL,,,http://www.indeed.com/cmp/UPS,,
14907,,UNITED PARCEL SERVICE,,entry_level,"Landover, MD",5 days ago,UPS Freight Sales Account Executive.,,,http://www.indeed.com/cmp/UPS,,
14908,,UNITED PARCEL SERVICE,,entry_level,"New Castle, DE",30+ days ago,New Castle Preload - PT Supervisor,,,http://www.indeed.com/cmp/UPS,,
14909,,UNITED PARCEL SERVICE,,entry_level,"Lutherville-Timonium, MD",30+ days ago,"PPM, Industrial Engineering Supervisor",,,http://www.indeed.com/cmp/UPS,,
14910,,UNITED PARCEL SERVICE,,entry_level,"Simi Valley, CA",30+ days ago,Part-Time City Driver,,,http://www.indeed.com/cmp/UPS,,
14911,,UNITED PARCEL SERVICE,,entry_level,"Anchorage, AK",30+ days ago,"Flight Simulator Technician - Anchorage, AK",,,http://www.indeed.com/cmp/UPS,,
14912,,UNITED PARCEL SERVICE,,entry_level,"Missoula, MT",5 days ago,Journeyman Automotive Mechanic,,,http://www.indeed.com/cmp/UPS,,
14913,,UNITED PARCEL SERVICE,,entry_level,"West Sacramento, CA",30+ days ago,"Part Time Franchise Consultant - Sacramento, CA",,,http://www.indeed.com/cmp/UPS,,
14914,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,Co-Op (Business Major- Junior / Senior),,,http://www.indeed.com/cmp/UPS,,
14915,,UNITED PARCEL SERVICE,,entry_level,"Houston, TX 77037 (North area)",26 days ago,Full Time Mechanic,,,http://www.indeed.com/cmp/UPS,,
14916,,UNITED PARCEL SERVICE,,entry_level,"Pittsfield, MA",30+ days ago,Preload Supervisor,,,http://www.indeed.com/cmp/UPS,,
14917,,UNITED PARCEL SERVICE,,entry_level,"Dallas, TX 75229 (Preston Hollow area)",30+ days ago,PT Freight PU and Delivery Driver,,,http://www.indeed.com/cmp/UPS,,
14918,,UNITED PARCEL SERVICE,,entry_level,"Anchorage, AK",30+ days ago,Flight Qualified Supervisor,,,http://www.indeed.com/cmp/UPS,,
14919,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",17 days ago,US Domestic Finance Systems Intern,,,http://www.indeed.com/cmp/UPS,,
14920,,UNITED PARCEL SERVICE,,entry_level,"Miami, FL",29 days ago,Sr. Administartive Coordinator,,,http://www.indeed.com/cmp/UPS,,
14921,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",13 days ago,State & Local Tax Intern,,,http://www.indeed.com/cmp/UPS,,
14922,,UNITED PARCEL SERVICE,,entry_level,"Harrisburg, PA 17104",30+ days ago,Harrisburg PT Automotive Supervisor,,,http://www.indeed.com/cmp/UPS,,
14923,,UNITED PARCEL SERVICE,,entry_level,"Washington, DC 20036 (Downtown area)",30+ days ago,Bilingual Public Affairs Mgr. (English/Spanish),,,http://www.indeed.com/cmp/UPS,,
14924,,UNITED PARCEL SERVICE,,entry_level,"Portland, OR 97217 (Arbor Lodge area)",30+ days ago,"Inside Sales Representative Based in Phoenix, AZ",,,http://www.indeed.com/cmp/UPS,,
14925,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",20 days ago,Product Marketing Specialist,,,http://www.indeed.com/cmp/UPS,,
14926,,UNITED PARCEL SERVICE,,entry_level,"Columbia, SC 29210",29 days ago,Inside Sales Representative Based in Greenville SC,,,http://www.indeed.com/cmp/UPS,,
14927,,UNITED PARCEL SERVICE,,entry_level,"Ukiah, CA",30+ days ago,LOCAL SORT PT SUPERVISOR,,,http://www.indeed.com/cmp/UPS,,
14928,,UNITED PARCEL SERVICE,,entry_level,"New York, NY",30+ days ago,Engineering Intern New York,,,http://www.indeed.com/cmp/UPS,,
14929,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",17 days ago,Avionics Engineer,,,http://www.indeed.com/cmp/UPS,,
14930,,UNITED PARCEL SERVICE,,entry_level,"Dallas, TX 75229 (Preston Hollow area)",30+ days ago,"Inside Sales Representative based San Antonio, TX",,,http://www.indeed.com/cmp/UPS,,
14931,,UNITED PARCEL SERVICE,,entry_level,"Phoenix, AZ",30+ days ago,Inside Sales Representative,,,http://www.indeed.com/cmp/UPS,,
14932,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",14 days ago,Powerplant Engineer,,,http://www.indeed.com/cmp/UPS,,
14933,,UNITED PARCEL SERVICE,,entry_level,"Mahwah, NJ 07430",20 days ago,Lead Systems Programming Analyst,,,http://www.indeed.com/cmp/UPS,,
14934,,UNITED PARCEL SERVICE,,entry_level,"La Grange, IL",30+ days ago,Automotive Fleet Supervisor,,,http://www.indeed.com/cmp/UPS,,
14935,,UNITED PARCEL SERVICE,,entry_level,"Sparks, NV",30+ days ago,PT MAINTENANCE SUPERVISOR,,,http://www.indeed.com/cmp/UPS,,
14936,,UNITED PARCEL SERVICE,,entry_level,"Oakland, CA",30+ days ago,Mechanic - Trailer Shop,,,http://www.indeed.com/cmp/UPS,,
14937,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",5 days ago,Data Analyst,,,http://www.indeed.com/cmp/UPS,,
14938,,UNITED PARCEL SERVICE,,entry_level,"Scranton, PA",30+ days ago,Collections Associate,,,http://www.indeed.com/cmp/UPS,,
14939,,UNITED PARCEL SERVICE,,entry_level,"Portland, OR 97217 (Arbor Lodge area)",29 days ago,Freight Sales Account Manager - UPS Freight,,,http://www.indeed.com/cmp/UPS,,
14940,,UNITED PARCEL SERVICE,,entry_level,"Coppell, TX",5 days ago,Senior Accounting Associate - Spanish Speaker,,,http://www.indeed.com/cmp/UPS,,
14941,,UNITED PARCEL SERVICE,,entry_level,"Carteret, NJ",30+ days ago,Line Haul Sleeper Team Driver,,,http://www.indeed.com/cmp/UPS,,
14942,,UNITED PARCEL SERVICE,,entry_level,"Baltimore, MD",30+ days ago,"Inside Sales Representative based in Greenville,SC",,,http://www.indeed.com/cmp/UPS,,
14943,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",29 days ago,Treasury Systems Intern,,,http://www.indeed.com/cmp/UPS,,
14944,,UNITED PARCEL SERVICE,,entry_level,"Hodgkins, IL",30+ days ago,Part Time Engineering Supervisor,,,http://www.indeed.com/cmp/UPS,,
14945,,UNITED PARCEL SERVICE,,entry_level,"Richmond, VA 23237",30+ days ago,Petersburg Seasonal Part Time Supervisor,,,http://www.indeed.com/cmp/UPS,,
14946,,UNITED PARCEL SERVICE,,entry_level,"Omaha, NE",30+ days ago,Freight Sales Account Executive - UPS Freight,,,http://www.indeed.com/cmp/UPS,,
14947,,UNITED PARCEL SERVICE,,entry_level,"Bay Shore, NY",30+ days ago,Part-Time Road Driver,,,http://www.indeed.com/cmp/UPS,,
14948,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,Sustainability Communications Intern,,,http://www.indeed.com/cmp/UPS,,
14949,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,Housekeeping Front Line Supervisor,,,http://www.indeed.com/cmp/UPS,,
14950,,UNITED PARCEL SERVICE,,entry_level,"Oakland, CA",30+ days ago,Part-Time PE Supervisor,,,http://www.indeed.com/cmp/UPS,,
14951,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,Plant Engineering Supervisor,,,http://www.indeed.com/cmp/UPS,,
14952,,UNITED PARCEL SERVICE,,entry_level,"Seattle, WA 98188",30+ days ago,FT PE Maintenance Mechanic - Seattle,,,http://www.indeed.com/cmp/UPS,,
14953,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,Corporate Finance Manager,,,http://www.indeed.com/cmp/UPS,,
14954,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,First Officer,,,http://www.indeed.com/cmp/UPS,,
14955,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,F & A Intern,,,http://www.indeed.com/cmp/UPS,,
14956,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",14 days ago,"Sales Intern- Private Equity Group, Jan - May 2017",,,http://www.indeed.com/cmp/UPS,,
14957,,UNITED PARCEL SERVICE,,entry_level,"New Orleans, LA 70123",30+ days ago,Maintanence Mechanic First Class,,,http://www.indeed.com/cmp/UPS,,
14958,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,International Finance MIS Intern,,,http://www.indeed.com/cmp/UPS,,
14959,,UNITED PARCEL SERVICE,,entry_level,"West Sacramento, CA",30+ days ago,Industrial Engineering Internship,,,http://www.indeed.com/cmp/UPS,,
14960,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,BIA Intern-Web Application Development,,,http://www.indeed.com/cmp/UPS,,
14961,,UNITED PARCEL SERVICE,,entry_level,"New Orleans, LA 70123",30+ days ago,New Orleans Mechanic First Class,,,http://www.indeed.com/cmp/UPS,,
14962,,UNITED PARCEL SERVICE,,entry_level,"The Dalles, OR 97058",30+ days ago,journeyman auto mechanic,,,http://www.indeed.com/cmp/UPS,,
14963,,UNITED PARCEL SERVICE,,entry_level,"Tulsa, OK",30+ days ago,ConnectShip_iShip Database Intern - Summer 2017,,,http://www.indeed.com/cmp/UPS,,
14964,,UNITED PARCEL SERVICE,,entry_level,"Tulsa, OK",30+ days ago,ConnectShip_iShip Test Automat. Intern-Summer 2017,,,http://www.indeed.com/cmp/UPS,,
14965,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,Sales Tax Specialist,,,http://www.indeed.com/cmp/UPS,,
14966,,UNITED PARCEL SERVICE,,entry_level,"Alpharetta, GA",30+ days ago,Sol Des & Implement Bus Data Intern - Summer 2017,,,http://www.indeed.com/cmp/UPS,,
14967,,UNITED PARCEL SERVICE,,entry_level,"Fort Worth, TX 76177",30+ days ago,UPS Capital Engineering Intern,,,http://www.indeed.com/cmp/UPS,,
14968,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,Financial Reports & Plan Intern,,,http://www.indeed.com/cmp/UPS,,
14969,,UNITED PARCEL SERVICE,,entry_level,"Alpharetta, GA",30+ days ago,Solutions Windows Development Intern - Summer 2017,,,http://www.indeed.com/cmp/UPS,,
14970,,UNITED PARCEL SERVICE,,entry_level,"Hialeah, FL 33013",8 days ago,Industrial Engineering Intern,,,http://www.indeed.com/cmp/UPS,,
14971,,UNITED PARCEL SERVICE,,entry_level,"Tulsa, OK",30+ days ago,ConnectShip_iShip Web Develop. Intern-Summer 2017,,,http://www.indeed.com/cmp/UPS,,
14972,,UNITED PARCEL SERVICE,,entry_level,"Carol Stream, IL",30+ days ago,Solutions Deployment Intern - Summer 2017,,,http://www.indeed.com/cmp/UPS,,
14973,,UNITED PARCEL SERVICE,,entry_level,"Alpharetta, GA",12 hours ago,Software Developer I,,,http://www.indeed.com/cmp/UPS,,
14974,,UNITED PARCEL SERVICE,,entry_level,"Tulsa, OK",30+ days ago,ConnectShip_iShip Marketing Intern-Summer 2017,,,http://www.indeed.com/cmp/UPS,,
14975,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,International Accounting Intern,,,http://www.indeed.com/cmp/UPS,,
14976,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,Plant Engineering Belt Maintenance Mechanic,,,http://www.indeed.com/cmp/UPS,,
14977,,UNITED PARCEL SERVICE,,entry_level,"Memphis, TN 38116 (White Haven-Coro Lake area)",30+ days ago,"Plant Engineering Mechanic-Memphis,TN",,,http://www.indeed.com/cmp/UPS,,
14978,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,BIA Intern-Database Development,,,http://www.indeed.com/cmp/UPS,,
14979,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",8 days ago,UPS Capital IE Intern,,,http://www.indeed.com/cmp/UPS,,
14980,,UNITED PARCEL SERVICE,,entry_level,"Chicago, IL",8 days ago,2017 Sales Intern-Sales & Marketing Project (IL),,,http://www.indeed.com/cmp/UPS,,
14981,,UNITED PARCEL SERVICE,,entry_level,"Edison, NJ",8 days ago,Global Process Manager,,,http://www.indeed.com/cmp/UPS,,
14982,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,FT Plant Engineering Mechanic - HIB Atlanta,,,http://www.indeed.com/cmp/UPS,,
14983,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,F&A General Ledger Co-op,,,http://www.indeed.com/cmp/UPS,,
14984,,UNITED PARCEL SERVICE,,entry_level,"Louisville, KY",30+ days ago,F&A Process Improvement Co-op,,,http://www.indeed.com/cmp/UPS,,
14985,,UNITED PARCEL SERVICE,,entry_level,"Atlanta, GA",30+ days ago,Domestic Finance Intern,,,http://www.indeed.com/cmp/UPS,,
14986,,UNITED PARCEL SERVICE,,entry_level,"Chicago, IL",30+ days ago,"IE Intern (Summer 2017) -- Chicago, IL",,,http://www.indeed.com/cmp/UPS,,
14987,,UNITED PARCEL SERVICE,,mid_level,"Sturtevant, WI",8 days ago,Part Time Supervisor Lakeside - Hazlett,,,http://www.indeed.com/cmp/UPS,,
14988,,UNITED PARCEL SERVICE,,mid_level,"Lynnfield, MA",8 days ago,Part Time Preload Supervisor,,,http://www.indeed.com/cmp/UPS,,
14989,,UNITED PARCEL SERVICE,,mid_level,"Alpharetta, GA",12 hours ago,Applications Developer,,,http://www.indeed.com/cmp/UPS,,
14990,,UNITED PARCEL SERVICE,,mid_level,"Columbus, OH",30+ days ago,CHSP Supervisor - Part Time - UPS Freight,,,http://www.indeed.com/cmp/UPS,,
14991,,UNITED PARCEL SERVICE,,mid_level,"Meadow Lands, PA",30+ days ago,Part Time CHSP Supervisor - UPS Freight,,,http://www.indeed.com/cmp/UPS,,
14992,,UNITED PARCEL SERVICE,,mid_level,"Louisville, KY",30+ days ago,OSG Midrange Console Operator,,,http://www.indeed.com/cmp/UPS,,
14993,,UNITED PARCEL SERVICE,,mid_level,"Atlanta, GA",5 days ago,Lead Operations Research Analyst,,,http://www.indeed.com/cmp/UPS,,
14994,,UNITED PARCEL SERVICE,,mid_level,"Austin, TX 78719",5 days ago,Order Processing Rep II,,,http://www.indeed.com/cmp/UPS,,
14995,,UNITED PARCEL SERVICE,,mid_level,"Omaha, NE",5 days ago,PT Aircraft Maintenance Technician - OMA,,,http://www.indeed.com/cmp/UPS,,
14996,,UNITED PARCEL SERVICE,,mid_level,"Peoria, IL 61607",5 days ago,PT Aircraft Maintenance Technician - PIA,,,http://www.indeed.com/cmp/UPS,,
14997,,UNITED PARCEL SERVICE,,mid_level,"Philadelphia, PA",30+ days ago,PT Supervisor- BD,,,http://www.indeed.com/cmp/UPS,,
14998,,UNITED PARCEL SERVICE,,mid_level,"Newark, NJ",30+ days ago,Ocean Freight Order Processing Rep II,,,http://www.indeed.com/cmp/UPS,,
14999,,UNITED PARCEL SERVICE,,mid_level,"Atlanta, GA",13 days ago,MKT Strategy Director: B2B E-Commerce Platform,,,http://www.indeed.com/cmp/UPS,,
15000,,UNITED PARCEL SERVICE,,mid_level,"Norfolk, VA",5 days ago,PT Aircraft Maintenance Technician - ORF,,,http://www.indeed.com/cmp/UPS,,
15001,,UNITED PARCEL SERVICE,,mid_level,"Fairfield, CA",30+ days ago,PRELOAD SUPERVISOR,,,http://www.indeed.com/cmp/UPS,,
15002,,UNITED PARCEL SERVICE,,mid_level,"Atlanta, GA",8 days ago,Federal Tax Supervisor,,,http://www.indeed.com/cmp/UPS,,
15003,,UNITED PARCEL SERVICE,,mid_level,"Akron, OH",30+ days ago,Akron Local Sort Supervisor,,,http://www.indeed.com/cmp/UPS,,
15004,,UNITED PARCEL SERVICE,,mid_level,"Commerce City, CO 80022",8 days ago,Automotive Mechanic Journeyman,,,http://www.indeed.com/cmp/UPS,,
15005,,UNITED PARCEL SERVICE,,mid_level,"Lancaster, OH",30+ days ago,PT Preload Supervisor,,,http://www.indeed.com/cmp/UPS,,
15006,,UNITED PARCEL SERVICE,,mid_level,"Paramus, NJ 07652",30+ days ago,Lead Applications Developer,,,http://www.indeed.com/cmp/UPS,,
15007,,UNITED PARCEL SERVICE,,mid_level,"Green Bay, WI",30+ days ago,Part Time Preload Supervisor Lombardi,,,http://www.indeed.com/cmp/UPS,,
15008,,UNITED PARCEL SERVICE,,mid_level,"Lexington, KY",30+ days ago,Preload Part Time Supervisor,,,http://www.indeed.com/cmp/UPS,,
15009,,UNITED PARCEL SERVICE,,mid_level,"Atlanta, GA",20 days ago,PE ATG Support Supervisor,,,http://www.indeed.com/cmp/UPS,,
15010,,UNITED PARCEL SERVICE,,mid_level,"Timonium, MD",20 days ago,Int. Applications Developer,,,http://www.indeed.com/cmp/UPS,,
